date_column,site,category,brand,model_name,product_title,price_usd,os,ram_gb,storage,screen_size_in,resolution,refresh_rate_hz,cpu_speed_ghz,connectivity_technology,cpu_model,color,wireless_carrier,cellular_technology,all_reviews,rate,discount
2024-09-06,amazon_egy,mobile phones,unitronics,uni x1,unitronics uni x1 - black,420.0,,8,1,0.0,,0,3 khz,,snapdragon,,,,[],0.0,0.0
2024-09-06,amazon_egy,mobile phones,xiaomi,redmi note 11 pro,"xiaomi redmi note 11 pro 4g volte 64gb, 6gb 6.67"" 108mp camera night mode star blue",8999.0,android 11.0,6,64,6.0,2400 x 1080,0,2.05 ghz,"bluetooth, wi-fi",snapdragon,,wi-fi,,"[{'reviewer': 'legendre naomy', 'rating': '3.0 ', 'date': 'reviewed in france on 4 may 2023', 'review': ""dommage que le son soit limité, malgré le changement d'écouteurs, on entend les bruits""}]",3.6,0.0
2024-09-06,amazon_egy,mobile phones,generic,afrto,afrutto - bm10 dual sim mobile phone mini afrto - random color,368.0,,512,512,0.0,,0,3,,unknown,random,,2g,[],0.0,0.0
2024-09-06,amazon_egy,mobile phones,infinix,"infinix smart 8 (shinny gold, 4gb ram, 64gb storage)","infinix smart 8 4g (galaxy white, 4gb ram, 64gb storage) | up to 8 gb of ram (4 gb + 4 gb virtual) | 90 hz punch-hole display | 50mp dual camera with quad-led ring flash | helio g36 mediatek processor",4048.0,,4,64,6.6,720p,0,,,snapdragon,,,lte,"[{'reviewer': 'اشرف عابدين محمد', 'rating': '5.0 ', 'date': 'reviewed in egypt on 11 august 2024', 'review': 'قيمة مقابل السعر'}, {'reviewer': 'يسري', 'rating': '1.0 ', 'date': 'reviewed in egypt on 14 august 2024', 'review': 'جه لون مختلف حرام كده'}]",4.3,0.0
2024-09-06,amazon_egy,mobile phones,nokia,nokia 110 y2023,"nokia 110 ta-1567 dual sim, feature phone, 1.8 inches - blue",975.0,,0,2,1.8,640 x 480,0,,,a10,,,2g,"[{'reviewer': 'سامح سعيد رياض عبد السند', 'rating': '5.0 ', 'date': 'reviewed in egypt on 23 july 2024', 'review': 'عايز الغالي الطلب'}, {'reviewer': 'محمد سلامه', 'rating': '1.0 ', 'date': 'reviewed in egypt on 14 august 2024', 'review': 'جهاز وحش سماعه رديئة ما تسمع منها شي وأهم من كل ده عملت إرجاع وحتي الان محدش اتصل ولا جم مع العلم اني ممكن أبلغ حماية المستهلك'}, {'reviewer': 'user-mqwqfs1', 'rating': '3.0 ', 'date': 'reviewed in egypt on 19 august 2024', 'review': 'مقبول'}, {'reviewer': 'mohamed allam', 'rating': '3.0 ', 'date': 'reviewed in egypt on 19 july 2024', 'review': 'للاسف لم يعجبنى'}, {'reviewer': 'abdulhakim kseibati', 'rating': '1.0 ', 'date': 'reviewed in egypt on 29 july 2024', 'review': 'ميموري كارد لايقرا الكارت'}]",3.4,15.0
2024-09-06,amazon_egy,mobile phones,realme,realme 11 5g,"realme 11 dual sim, 5g lte, 8gb ram, 256gb rom - glory gold",10999.0,,8,8,6.72,1080 x 2400,120,,,snapdragon,,,,"[{'reviewer': 'alsayed f.', 'rating': '5.0 ', 'date': 'reviewed in egypt on 30 january 2024', 'review': 'التليفون كويس جدا بيدعم ال nfc وال 5g الشاشه جميله جدا مع انها ips لكن مش هتحس بالفرق البصمه سريعه الكاميرا ممتازه كأنك ماسك ايفون الشحن في حوالي 40دقيقه أو اقل طول اليوم بدون مبالغه الصوت مش احسن حاجه لكن حلو قوي مش هتمسك موبايل فيه كل المميزات وافتكر أن ده كان سعره 9900يعني فئه متوسطه معجبنيش أنه من غير اسكرينه معجبنيش أنه مفيهوش شاشه توقف أو ساعه موفره للطاقه وكمان معجبنيش أنه مفيهوش المساعد الذكي ومتعقب الخطوات معجبنيش كمان واجهه اتصال جوجل المقرفه بدون مبالغه برنامج اتصال الهاتف زباله لكن غيرته ببرنامج اخر غير كده زي الفل'}, {'reviewer': 'hussein', 'rating': '4.0 ', 'date': 'reviewed in egypt on 6 may 2024', 'review': 'هاتف ممتاز جدا وامكانياته مقارنة بالفئة السعرية ممتاز..أنصح جدا بشراؤه'}, {'reviewer': 'mohammed-hossam', 'rating': '3.0 ', 'date': 'reviewed in egypt on 19 february 2024', 'review': 'الهاتف شغال تمام يؤدي غرض فئته السعريه'}, {'reviewer': 'هل المعالج جميل في ببجي', 'rating': '3.0 ', 'date': 'reviewed in egypt on 28 august 2024', 'review': 'لم يتم تجربته'}, {'reviewer': 'roka', 'rating': '2.0 ', 'date': 'reviewed in egypt on 1 march 2024', 'review': 'معاه سماعات ولالا'}]",4.0,3.0
2024-09-06,amazon_egy,mobile phones,samsung,a55,"samsung galaxy a55 5g, android smartphone, dual sim mobile phone, 8gb ram, 256gb storage, awesome lilac - 1 year warranty",18393.0,android 11.0,8,256,6.5,,0,2.3 ghz,"bluetooth, wi-fi",snapdragon,awesome lilac,cellular,5g,"[{'reviewer': 'ahmed gamal', 'rating': '5.0 ', 'date': 'reviewed in egypt on 26 august 2024', 'review': 'ارخص جهاز في مصر بيدعم e-sim'}, {'reviewer': 'ahmed el-behery', 'rating': '5.0 ', 'date': 'reviewed in egypt on 3 july 2024', 'review': 'made in vietnam, local warranty, good materials and value for money.'}, {'reviewer': 'rasha a.', 'rating': '5.0 ', 'date': 'reviewed in egypt on 28 august 2024', 'review': 'الهاتف جميل جدا وامكانياته رائعة'}, {'reviewer': 'ممتازه', 'rating': '1.0 ', 'date': 'reviewed in egypt on 16 august 2024', 'review': 'اريد الفاتوره'}, {'reviewer': 'التلفون جميل جدا', 'rating': '5.0 ', 'date': 'reviewed in egypt on 23 june 2024', 'review': 'التلفون كويس جدا بعد مت سعره نزل وا البطاريه ادأه كويس السخونة بظهر مع تقل الاستخدام زي العاب إنما. استخدام يومي بنسبه الي مفيش اي مشاكل ربنا يحقق حلم كل الي نفسه في حاجه'}]",4.3,22.0
2024-09-06,amazon_egy,mobile phones,apple,14,"apple iphone 14 (128 gb) - midnight, bluetooth, wi-fi, usb",34750.0,ios 16,6,128,6.1,720 x 1600,60,,"bluetooth, wi-fi, usb",a13,midnight,cellular,,"[{'reviewer': 'user-mw1f7k1', 'rating': '5.0 ', 'date': 'reviewed in egypt on 31 january 2023', 'review': 'the phone serial is confirmed by apple as i check it before open the box.\noriginal and good.\nthanks amazon.'}, {'reviewer': 'mohamed kilany', 'rating': '5.0 ', 'date': 'reviewed in egypt on 18 november 2023', 'review': 'as described'}, {'reviewer': 'ramilescasinas', 'rating': '4.0 ', 'date': 'reviewed in the united arab emirates on 2 june 2024', 'review': 'thanks'}, {'reviewer': 'muhammad faizan', 'rating': '4.0 ', 'date': 'reviewed in the united arab emirates on 4 may 2024', 'review': 'ok'}, {'reviewer': 'jason charles penol', 'rating': '5.0 ', 'date': 'reviewed in the united arab emirates on 3 june 2024', 'review': 'legit 100% thank you'}]",4.5,0.0
2024-09-06,amazon_egy,mobile phones,honor,honor 90 lite,honor 90 lite dual sim 8gb ram+256gb rom (6.7 inches) (5g) - (midnight black),11444.0,android 11.0,8,256,0.0,,0,,wi-fi,snapdragon,midnight black,cellular,5g,[],0.0,0.0
2024-09-06,amazon_egy,mobile phones,xiaomi,poco f6 pro,"xiaomi poco f6 pro 5g - global version (12gb/512gb, black)",25888.0,android 13.0,0,512,0.01,,120,,,,black,,4g,"[{'reviewer': 'ertan dursun', 'rating': '5.0 ', 'date': 'reviewed in turkey on 29 july 2024', 'review': ""bu bütçeyle alınabilecek güzel bir telefon olduğu aşikar ancak fiyat/performans bir telefon olduğunu düşünmüyorum. fiyatı neyse onu veriyor.\n\ntelefon aslında 2023 yılının kasım ayında çin'e özel olarak çıkan redmi k70'in global versiyonu. yani yeni bir cihaz olmasına rağmen o kadar da yeni olmadığını söyleyeyim.\n\nnormal kullanımda şu sıcaklarda bile bir ısınma görmedim. batarya sıcaklığı 40 derecenin üstünü görmüyor. squad busters gibi basit bir oyunda 40 derece civarında seyrederken warzone gibi ağır bir oyun oynadığınızda ise 45 dereceleri görüyor. bu piyasada araştırdığım bütün telefonlarda böyle. çünkü hem telefonlar güçlü hem de oyunlar çok ağır.\n\nyazılımında herhangi bir takılma vs. yok ki bu durum beni daha önceden 3 xiaomi cihaz daha kullanmış biri olarak epey şaşırttı. çünkü yazılım konusunda çokça şikayet edilen bir marka bildiğiniz üzere.\n\nekranı oldukça kaliteli. samsung s23 ultra ile yan yana koyduğumda gözüme biraz daha iyi geldi ama eşit diyebilirim.\n\nbataryası %0-100 arasını ortalama 25-30 dakikada tamamlıyor. firmanın iddia ettiği gibi normal şartlar altında 19 dakikada dolum söz konusu değil ama ciddi bir fark da yok. çok tatmin ettiğini söyleyebilirim. ayrıca bataryası normal uygulamaların yoğun kullanımında bile bir günü çok rahat çıkartıyor. ağır oyunlar oynandığında bir günü çıkarabileceğini zannetmiyorum ama zaten 25-30 dakikada doluyor olması bunu bir sorun olmaktan çıkarıyor benim gözümde. 120w max. şarj etme modunda batarya 42-45 derecelere ulaşıyor. havanın da sıcak olmasının etkisi yadsınamaz tabi ki. ekran süresini merak edecekler için ortalamada 8-10 saat ekran süresini 24 saatlik süre içerisinde alabiliyorsunuz. tabi ki bu durum sadece internette gezinme, sosyal medya, youtube gibi platformların kullanıldığı durumda geçerli.\n\nben telefonu almadan önce çok fazla araştırmama rağmen bazı bilgileri, özellikle de ekran süresi konusunda, bulamamıştım. umarım telefonu almak isteyenler için bu yorum faydalı olur.\nread more""}, {'reviewer': 'ahmet demirci', 'rating': '5.0 ', 'date': 'reviewed in turkey on 17 july 2024', 'review': 'ekran kalitesi dehşet güzel.'}]",5.0,0.0
2024-09-06,amazon_egy,mobile phones,samsung,s22,samsung galaxy s22 5g mobile phone 128gb sim free android smartphone phantom black,29000.0,android 11.0,8,8,6.1,1080 x 2340,0,,"bluetooth, wi-fi, nfc",snapdragon,black,cellular,5g,"[{'reviewer': 'raffaele borgio', 'rating': '5.0 ', 'date': 'reviewed in italy on 13 august 2024', 'review': 'ottimo in tutte le sue parti'}, {'reviewer': 'j. partridge', 'rating': '5.0 ', 'date': 'reviewed in the united kingdom on 28 july 2024', 'review': 'pleased to be back to samsung, after a foray into a chinese phone.\nbattery seems to deplete quite quickly, but i am a heavy user. camera is excellent, sound quality is good. fingerprint sensor works well. took a bit of getting used to, but delighted overall.\nbought from 3rd party seller, who communicated well.\nrecommended.'}, {'reviewer': 'val', 'rating': '5.0 ', 'date': 'reviewed in germany on 4 july 2024', 'review': 'came on time, brand new, sealed, exactly what i was hoping for.'}, {'reviewer': 'christian', 'rating': '5.0 ', 'date': 'reviewed in spain on 27 november 2023', 'review': 'no hace falta decir mucho más\nbuen rendimiento, cámaras, pantalla, software y plan de actualizaciones (ya tiene android 14) y muy buen diseño, ligero y tamaño contenido.\nlo único que mejoraría sería que al menos en mi caso el sensor de huella a veces parece que deja de funcionar y no reconoce los dedos (aún si fuese por el protector de pantalla, lo ideal es que funcionase bien con ellos)'}, {'reviewer': 'fabricio', 'rating': '5.0 ', 'date': 'reviewed in belgium on 27 august 2023', 'review': 'good cellphone, battery lasts according the size of the cellphone, sometimes it gets hot but that’s not a problem if you are not a gamer!'}]",4.3,0.0
2024-09-06,amazon_egy,mobile phones,samsung,flip 5,"samsung galaxy z flip5 android smartphones, 8gb ram, 256gb rom, graphite - 1 year warranty",32222.0,android 13.0,8,256,6.7,1080 x 2640,0,,bluetooth,snapdragon,graphite,cellular,5g,"[{'reviewer': 'ahmed', 'rating': '1.0 ', 'date': 'reviewed in egypt on 14 july 2024', 'review': 'the screen is not flat 100% still the middle line appear'}, {'reviewer': 'sayed lasik', 'rating': '3.0 ', 'date': 'reviewed in egypt on 24 december 2023', 'review': 'تليفون شيك أداء سريع بطارية أقل من المتوسط شريحة واحده للأسف'}, {'reviewer': 'abdelrahman mohamed', 'rating': '1.0 ', 'date': 'reviewed in egypt on 6 january 2024', 'review': 'الجهاز دولي مش ضمان'}, {'reviewer': 'احمد ح.', 'rating': '4.0 ', 'date': 'reviewed in egypt on 25 december 2023', 'review': 'جيد'}, {'reviewer': 'mohamed elsaeed', 'rating': '5.0 ', 'date': 'reviewed in egypt on 19 november 2023', 'review': 'very good mobile and smoothy'}]",4.1,26.0
2024-09-06,amazon_egy,mobile phones,samsung,a55,"samsung galaxy a55 5g, android smartphone, dual sim mobile phone, 8gb ram, 128gb storage, awesome iceblue - 1 year warranty",18333.0,android 11.0,8,128,6.5,1080 x 2340,0,2.3 ghz,"bluetooth, wi-fi",snapdragon,awesome iceblue,cellular,,"[{'reviewer': 'amazone', 'rating': '5.0 ', 'date': 'reviewed in egypt on 22 august 2024', 'review': 'تليفون كامل المواصفات'}, {'reviewer': 'صبري سلمان محمد', 'rating': '5.0 ', 'date': 'reviewed in egypt on 28 july 2024', 'review': 'هاتف منتاز\nوأنصح بالشراء'}, {'reviewer': 'yahia ashry', 'rating': '5.0 ', 'date': 'reviewed in egypt on 1 july 2024', 'review': 'حينما نتحدث عن الفخامة نتحدث عن سامسونج galaxy a55 قدمت سامسونج هذا الاصدار الرائع بهيكل فريم معدنى بعد ما كنا نسينا المعدن من عام 2017 حيث كنا نقتنى الهواتف من فئة a  وفئة j بهيكل معدنى انيق .\n\nلم تكتفى سامسونج بالعمل على تطوير خامات التصنيع حيث اضافت طبقة حماية غوريلا فيكتس لحماية الشاشة\n\nوقدمت معاج متطور اكيزبنوس 1480 بتقنية تصنيع 4 نانوميتر  هذا يتكامل مع غرفة بتقنية liquid cooling بحجم كبير لتحسين اداء واستقرار المعالج اثناء العمل تحت ضغط لفترة طويلة\n\nولاكن الغريب فى التصميم هو وجود فتحتات غامضة بجانب مدخل الشحن'}, {'reviewer': 'user-mwy7pt1', 'rating': '5.0 ', 'date': 'reviewed in egypt on 18 july 2024', 'review': 'افضل تجربه'}, {'reviewer': 'mohamed', 'rating': '5.0 ', 'date': 'reviewed in egypt on 23 june 2024', 'review': 'received my product sealed, all is good.'}]",4.4,15.0
2024-09-06,amazon_egy,mobile phones,samsung,a55,"samsung galaxy a55 5g, android smartphone, dual sim mobile phone, 8gb ram, 256gb storage, awesome iceblue - 1 year warranty",17982.0,android 11.0,8,256,6.5,1080 x 2340,0,2.3 ghz,"bluetooth, wi-fi",snapdragon,awesome iceblue,cellular,,"[{'reviewer': 'ahmed s.', 'rating': '5.0 ', 'date': 'reviewed in egypt on 30 august 2024', 'review': 'مطابق للمواصفات'}, {'reviewer': 'mohamed ahmed', 'rating': '5.0 ', 'date': 'reviewed in egypt on 20 august 2024', 'review': 'هوه حلو اوى بس الاصدار ده جايلى من غير شاحن داخلى .'}, {'reviewer': 'ahmed samir', 'rating': '5.0 ', 'date': 'reviewed in egypt on 24 july 2024', 'review': 'what a beauty! its design is just magnificent! good camera not the greatest but in good lighting can take photos of great quality! really smooth and fast with great battery life.'}, {'reviewer': 'الشركة حراميه سرقة الموبيل وحاطه مكانه علبة زيت عربيات وتتصلوا بخدمة العملا يقفلوا ف وشك ماحدش يشترى منهم حاجه', 'rating': '1.0 ', 'date': 'reviewed in egypt on 2 july 2024', 'review': 'سرقوا الموبيل ويقولكوا الفلوس هنعمل تحقيق والفلوس هتترد ولما تتصل تانى تسال يقفلوا ف وشك'}, {'reviewer': 'sherif s.', 'rating': '4.0 ', 'date': 'reviewed in egypt on 30 july 2024', 'review': 'امكانباته تلبى احتياجاتي'}]",4.2,23.0
